CountryID,CityID,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
93,6875,57,Moderate,1,Good,14,Good,0,Good,57,Moderate,-20.2333,47.3833
93,6876,42,Good,1,Good,19,Good,0,Good,42,Good,-22.8167,47.8167
93,6877,25,Good,0,Good,25,Good,0,Good,20,Good,-19.4,46.95
93,6878,23,Good,1,Good,23,Good,0,Good,23,Good,-18.9333,47.4333
93,6878,23,Good,1,Good,23,Good,0,Good,23,Good,-23.1167,47.5667
93,6878,23,Good,1,Good,23,Good,0,Good,23,Good,-20.8667,46.8833
93,6879,41,Good,1,Good,16,Good,0,Good,41,Good,-17.3814,49.4092
93,6880,47,Good,1,Good,17,Good,0,Good,47,Good,-21.4536,47.0858
93,6881,73,Moderate,2,Good,9,Good,1,Good,73,Moderate,-21.3,47.6333
93,6882,21,Good,0,Good,21,Good,0,Good,7,Good,-22.4036,46.1258
93,6883,22,Good,0,Good,22,Good,0,Good,14,Good,-21.15,46.5833
93,6884,25,Good,1,Good,21,Good,0,Good,25,Good,-21.8833,47.4333
93,6885,25,Good,0,Good,25,Good,0,Good,18,Good,-15.7167,46.3167
93,6886,53,Moderate,2,Good,20,Good,0,Good,53,Moderate,-19.9,48.8
93,6887,65,Moderate,2,Good,19,Good,0,Good,65,Moderate,-22.15,48.0
93,6888,24,Good,0,Good,24,Good,0,Good,11,Good,-21.2311,48.3419
93,6889,22,Good,0,Good,22,Good,0,Good,7,Good,-15.4333,49.75
93,6890,22,Good,0,Good,22,Good,0,Good,13,Good,-20.05,48.1167
93,6891,47,Good,1,Good,21,Good,0,Good,47,Good,-16.1111,46.6439
93,6892,65,Moderate,2,Good,18,Good,0,Good,65,Moderate,-19.5239,45.4573
93,6893,21,Good,0,Good,21,Good,0,Good,10,Good,-18.9469,48.2303
93,6894,64,Moderate,1,Good,22,Good,0,Good,64,Moderate,-20.2847,44.3175
93,6895,25,Good,0,Good,25,Good,0,Good,21,Good,-20.5833,48.5333
93,6896,29,Good,0,Good,23,Good,0,Good,29,Good,-22.9167,44.5497
93,6897,22,Good,0,Good,22,Good,0,Good,15,Good,-14.2667,50.1667
93,6898,24,Good,0,Good,24,Good,0,Good,11,Good,-16.9167,49.5833
93,6899,44,Good,1,Good,21,Good,0,Good,44,Good,-19.1667,46.7333
93,6900,24,Good,0,Good,24,Good,0,Good,10,Good,-18.15,49.4167
93,6901,41,Good,1,Good,19,Good,0,Good,41,Good,-16.7972,47.6528
93,6901,41,Good,1,Good,19,Good,0,Good,41,Good,-21.1833,47.6333
93,6901,41,Good,1,Good,19,Good,0,Good,41,Good,-15.65,47.85
93,6902,29,Good,0,Good,22,Good,0,Good,29,Good,-18.7698,46.05
93,6903,28,Good,0,Good,28,Good,0,Good,14,Good,-23.35,47.6
93,6904,35,Good,1,Good,16,Good,0,Good,35,Good,-17.4667,49.2
93,6905,25,Good,0,Good,25,Good,0,Good,20,Good,-22.8206,47.3217
94,6906,41,Good,1,Good,22,Good,0,Good,41,Good,-14.9889,34.9591
94,6907,53,Moderate,2,Good,24,Good,0,Good,53,Moderate,-15.7861,35.0058
94,6908,29,Good,0,Good,22,Good,0,Good,29,Good,-14.3667,34.3333
94,6909,40,Good,1,Good,21,Good,0,Good,40,Good,-9.9333,33.9333
94,6910,47,Good,1,Good,18,Good,0,Good,47,Good,-13.0333,33.4833
94,6911,33,Good,0,Good,19,Good,0,Good,33,Good,-13.9833,33.7833
94,6912,64,Moderate,1,Good,20,Good,0,Good,64,Moderate,-15.0667,35.2333
94,6913,62,Moderate,1,Good,21,Good,0,Good,62,Moderate,-16.0167,35.3
94,6914,70,Moderate,2,Good,25,Good,0,Good,70,Moderate,-14.4667,35.2667
94,6915,39,Good,1,Good,21,Good,0,Good,39,Good,-13.8167,32.9
94,6916,55,Moderate,1,Good,20,Good,0,Good,55,Moderate,-14.0833,34.9167
94,6917,50,Good,1,Good,19,Good,0,Good,50,Good,-13.5167,33.7167
94,6918,58,Moderate,1,Good,20,Good,0,Good,58,Moderate,-16.0258,35.5081
94,6919,37,Good,0,Good,17,Good,0,Good,37,Good,-11.9,33.6
94,6920,53,Moderate,1,Good,20,Good,0,Good,53,Moderate,-11.6,34.3
94,6921,59,Moderate,1,Good,19,Good,0,Good,59,Moderate,-12.9167,34.3
94,6922,32,Good,0,Good,22,Good,0,Good,32,Good,-16.9167,35.2667
94,6923,23,Good,0,Good,23,Good,0,Good,21,Good,-14.8333,34.6667
94,6924,28,Good,0,Good,19,Good,0,Good,28,Good,-11.0167,33.8667
94,6925,62,Moderate,1,Good,19,Good,0,Good,62,Moderate,-13.7833,34.4333
94,6926,59,Moderate,1,Good,23,Good,0,Good,59,Moderate,-15.3833,35.3333
95,6927,55,Moderate,1,Good,35,Good,0,Good,55,Moderate,6.1183,100.3694
95,6928,89,Moderate,1,Good,36,Good,1,Good,89,Moderate,5.7167,120.9
95,6929,92,Moderate,2,Good,57,Moderate,1,Good,92,Moderate,4.4667,101.05
95,6930,63,Moderate,6,Good,36,Good,0,Good,63,Moderate,32.4597,-80.7235
95,6931,51,Moderate,1,Good,12,Good,0,Good,51,Moderate,3.17,113.03
95,6932,150,Unhealthy,3,Good,24,Good,10,Good,150,Unhealthy,5.3631,100.4667
95,6933,93,Moderate,1,Good,38,Good,0,Good,93,Moderate,4.2332,103.4479
95,6934,69,Moderate,1,Good,38,Good,0,Good,69,Moderate,4.5972,101.075
95,6935,107,Unhealthy for Sensitive Groups,1,Good,35,Good,3,Good,107,Unhealthy for Sensitive Groups,1.4556,103.7611
95,6936,150,Unhealthy,3,Good,27,Good,9,Good,150,Unhealthy,-7.5369,-37.8189
95,6937,105,Unhealthy for Sensitive Groups,2,Good,13,Good,8,Good,105,Unhealthy for Sensitive Groups,6.4333,100.2
95,6938,57,Moderate,1,Good,34,Good,1,Good,57,Moderate,3.0333,101.45
95,6939,80,Moderate,1,Good,38,Good,0,Good,80,Moderate,2.0336,103.3194
95,6940,104,Unhealthy for Sensitive Groups,2,Good,58,Moderate,0,Good,104,Unhealthy for Sensitive Groups,6.3167,99.85
95,6941,70,Moderate,2,Good,10,Good,3,Good,70,Moderate,4.18,102.05
95,6942,76,Moderate,2,Good,41,Good,2,Good,76,Moderate,3.1478,101.6953
95,6943,75,Moderate,1,Good,40,Good,0,Good,75,Moderate,5.3292,103.1361
95,6944,86,Moderate,1,Good,38,Good,0,Good,86,Moderate,3.8167,103.3333
95,6945,46,Good,1,Good,16,Good,0,Good,46,Good,1.5575,110.3439
95,6946,48,Good,1,Good,15,Good,0,Good,48,Good,5.03,118.34
95,6947,61,Moderate,1,Good,31,Good,0,Good,61,Moderate,2.1944,102.2486
95,6948,209,Very Unhealthy,67,Moderate,209,Very Unhealthy,2,Good,157,Unhealthy,4.3925,113.9861
95,6949,79,Moderate,2,Good,60,Moderate,0,Good,79,Moderate,5.1167,100.5
95,6950,141,Unhealthy for Sensitive Groups,2,Good,4,Good,21,Good,141,Unhealthy for Sensitive Groups,1.5028,103.9356
95,6951,97,Moderate,2,Good,48,Good,1,Good,97,Moderate,3.0972,101.6444
95,6952,74,Moderate,1,Good,35,Good,0,Good,74,Moderate,3.7931,101.8569
95,6953,140,Unhealthy for Sensitive Groups,3,Good,14,Good,12,Good,140,Unhealthy for Sensitive Groups,2.7222,101.9417
95,6954,78,Moderate,2,Good,43,Good,2,Good,78,Moderate,3.0722,101.5167
95,6955,61,Moderate,3,Good,21,Good,0,Good,61,Moderate,2.3,111.8167
95,6956,150,Unhealthy,3,Good,23,Good,10,Good,150,Unhealthy,5.65,100.48
95,6957,131,Unhealthy for Sensitive Groups,3,Good,24,Good,10,Good,131,Unhealthy for Sensitive Groups,4.85,100.7333
95,6958,90,Moderate,2,Good,57,Moderate,1,Good,90,Moderate,4.0259,101.0213
96,6959,19,Good,0,Good,19,Good,0,Good,15,Good,4.1753,73.5089
97,6960,72,Moderate,2,Good,15,Good,0,Good,72,Moderate,12.6458,-7.9922
97,6961,89,Moderate,1,Good,22,Good,1,Good,89,Moderate,13.55,-7.45
97,6962,89,Moderate,1,Good,16,Good,0,Good,89,Moderate,11.4167,-7.4833
97,6963,162,Unhealthy,1,Good,45,Good,0,Good,162,Unhealthy,16.2667,-0.05
97,6964,42,Good,1,Good,14,Good,0,Good,42,Good,11.9333,-8.4167
97,6965,79,Moderate,1,Good,23,Good,0,Good,79,Moderate,12.7504,-8.08
97,6966,113,Unhealthy for Sensitive Groups,1,Good,28,Good,1,Good,113,Unhealthy for Sensitive Groups,14.45,-11.4167
97,6966,113,Unhealthy for Sensitive Groups,1,Good,28,Good,1,Good,113,Unhealthy for Sensitive Groups,-4.1681,13.2939
97,6967,111,Unhealthy for Sensitive Groups,1,Good,20,Good,0,Good,111,Unhealthy for Sensitive Groups,18.4389,1.4083
97,6968,52,Moderate,1,Good,10,Good,0,Good,52,Moderate,12.8833,-7.55
97,6969,46,Good,1,Good,14,Good,0,Good,46,Good,12.3833,-5.4667
97,6970,74,Moderate,1,Good,16,Good,0,Good,74,Moderate,13.6739,-6.075
97,6971,96,Moderate,1,Good,17,Good,1,Good,96,Moderate,14.49,-4.18
97,6972,164,Unhealthy,1,Good,37,Good,0,Good,164,Unhealthy,34.6844,135.805
97,6972,164,Unhealthy,1,Good,37,Good,0,Good,164,Unhealthy,15.18,-7.28
97,6973,182,Unhealthy,1,Good,37,Good,0,Good,182,Unhealthy,15.1833,-9.55
97,6974,53,Moderate,1,Good,17,Good,0,Good,53,Moderate,13.3004,-4.9
97,6975,53,Moderate,1,Good,14,Good,0,Good,53,Moderate,11.3167,-5.6667
98,6976,45,Good,1,Good,45,Good,0,Good,28,Good,35.8967,14.4625
98,6977,49,Good,1,Good,49,Good,0,Good,47,Good,35.8725,14.5228
98,6978,70,Moderate,1,Good,70,Moderate,0,Good,42,Good,35.9097,14.4261
98,6979,39,Good,1,Good,39,Good,2,Good,22,Good,35.915,14.4447
98,6980,55,Moderate,1,Good,49,Good,1,Good,55,Moderate,35.8794,14.4722
98,6981,39,Good,1,Good,39,Good,2,Good,21,Good,35.9122,14.5042
99,6982,169,Unhealthy,1,Good,32,Good,0,Good,169,Unhealthy,20.5167,-13.05
99,6983,157,Unhealthy,0,Good,36,Good,0,Good,157,Unhealthy,20.9333,-17.0333
99,6984,166,Unhealthy,1,Good,22,Good,0,Good,166,Unhealthy,18.0858,-15.9785
100,6985,56,Moderate,1,Good,27,Good,0,Good,56,Moderate,-20.26,57.4148
100,6986,60,Moderate,1,Good,27,Good,0,Good,60,Moderate,-20.2582,57.7545
100,6986,60,Moderate,1,Good,27,Good,0,Good,60,Moderate,39.5348,-76.346
100,6987,29,Good,0,Good,29,Good,0,Good,28,Good,-20.3188,57.5263
100,6988,55,Moderate,0,Good,27,Good,0,Good,55,Moderate,-20.035,57.6431
100,6989,61,Moderate,1,Good,27,Good,0,Good,61,Moderate,-20.0184,57.5802
100,6990,31,Good,0,Good,28,Good,0,Good,31,Good,-20.0184,57.5802
100,6991,55,Moderate,1,Good,27,Good,0,Good,55,Moderate,-20.135,57.5211
100,6992,55,Moderate,1,Good,27,Good,0,Good,55,Moderate,-20.4286,57.6531
100,6993,39,Good,0,Good,30,Good,0,Good,39,Good,-20.1644,57.5042
100,6994,39,Good,0,Good,30,Good,0,Good,39,Good,-20.2654,57.4791
100,6995,40,Good,0,Good,30,Good,0,Good,40,Good,-20.4025,57.6061
100,6996,29,Good,0,Good,29,Good,0,Good,24,Good,-20.5139,57.5111
101,6997,53,Moderate,1,Good,28,Good,3,Good,53,Moderate,20.4511,-101.5289
101,6997,53,Moderate,1,Good,28,Good,3,Good,53,Moderate,24.0559,-98.3733
101,6998,112,Unhealthy for Sensitive Groups,3,Good,4,Good,7,Good,112,Unhealthy for Sensitive Groups,16.5533,-92.8069
101,6999,52,Moderate,1,Good,30,Good,0,Good,52,Moderate,20.7803,-102.91
101,7000,125,Unhealthy for Sensitive Groups,2,Good,11,Good,8,Good,125,Unhealthy for Sensitive Groups,18.9817,-97.7822
101,7001,103,Unhealthy for Sensitive Groups,3,Good,17,Good,4,Good,103,Unhealthy for Sensitive Groups,17.9422,-94.9103
101,7002,67,Moderate,1,Good,18,Good,3,Good,67,Moderate,19.5036,-96.6192
101,7002,67,Moderate,1,Good,18,Good,3,Good,67,Moderate,20.2681,-98.9442
101,7003,70,Moderate,2,Good,15,Good,7,Good,70,Moderate,31.3258,-109.5489
101,7004,55,Moderate,1,Good,21,Good,2,Good,55,Moderate,21.876,-102.296
101,7005,48,Good,1,Good,11,Good,3,Good,48,Good,20.3,-103.2833
101,7006,94,Moderate,1,Good,18,Good,1,Good,94,Moderate,28.8386,-105.9111
101,7006,94,Moderate,1,Good,18,Good,1,Good,94,Moderate,22.9194,-98.0736
101,7007,88,Moderate,2,Good,28,Good,2,Good,88,Moderate,28.3333,-100.8333
101,7008,73,Moderate,2,Good,17,Good,5,Good,73,Moderate,18.3676,-97.3004
101,7009,50,Good,1,Good,14,Good,2,Good,50,Good,20.5486,-104.0431
101,7010,91,Moderate,2,Good,8,Good,10,Good,91,Moderate,18.7781,-98.985
101,7011,224,Very Unhealthy,2,Good,8,Good,9,Good,224,Very Unhealthy,19.7,-98.4333
101,7012,230,Very Unhealthy,1,Good,34,Good,3,Good,230,Very Unhealthy,19.4167,-98.1333
101,7013,64,Moderate,1,Good,29,Good,0,Good,64,Moderate,16.2361,-93.8995
101,7014,198,Unhealthy,4,Good,3,Good,18,Good,198,Unhealthy,19.5167,-98.9167
101,7015,243,Very Unhealthy,5,Good,1,Good,20,Good,243,Very Unhealthy,19.0,-98.7167
101,7016,65,Moderate,2,Good,11,Good,6,Good,65,Moderate,18.5,-98.75
101,7017,53,Moderate,1,Good,25,Good,0,Good,53,Moderate,18.6769,-88.3953
101,7018,56,Moderate,2,Good,17,Good,4,Good,56,Moderate,17.0167,-92.95
101,7019,43,Good,1,Good,28,Good,0,Good,43,Good,-34.5997,-58.3819
101,7019,43,Good,1,Good,28,Good,0,Good,43,Good,2.9167,-76.6667
101,7019,43,Good,1,Good,28,Good,0,Good,43,Good,9.1985,-83.2816
101,7019,43,Good,1,Good,28,Good,0,Good,43,Good,-7.7258,-35.3269
101,7020,61,Moderate,1,Good,39,Good,0,Good,61,Moderate,22.8897,-109.9156
101,7021,84,Moderate,2,Good,11,Good,6,Good,84,Moderate,20.7,-99.8167
101,7022,70,Moderate,1,Good,7,Good,9,Good,70,Moderate,19.1608,-99.6172
101,7023,279,Very Unhealthy,2,Good,38,Good,3,Good,279,Very Unhealthy,19.5869,-98.5683
101,7024,61,Moderate,1,Good,25,Good,1,Good,61,Moderate,21.85,-102.7167
101,7025,54,Moderate,1,Good,23,Good,0,Good,54,Moderate,19.85,-90.5306
101,7026,47,Good,1,Good,21,Good,1,Good,47,Good,30.9819,-110.3006
101,7027,175,Unhealthy,4,Good,28,Good,9,Good,175,Unhealthy,19.2,-99.4667
101,7028,60,Moderate,1,Good,26,Good,2,Good,60,Moderate,18.4167,-95.1167
101,7029,54,Moderate,1,Good,31,Good,1,Good,54,Moderate,20.5222,-100.8122
101,7030,31,Good,1,Good,23,Good,1,Good,31,Good,33.8678,-118.0686
101,7030,31,Good,1,Good,23,Good,1,Good,31,Good,22.4275,-100.2783
101,7031,59,Moderate,1,Good,26,Good,0,Good,59,Moderate,21.2,-97.7331
101,7032,270,Very Unhealthy,5,Good,1,Good,25,Good,270,Very Unhealthy,19.2647,-98.8975
101,7032,270,Very Unhealthy,5,Good,1,Good,25,Good,270,Very Unhealthy,41.1817,-96.1353
101,7033,47,Good,1,Good,9,Good,4,Good,47,Good,20.2961,-103.1911
101,7034,65,Moderate,1,Good,23,Good,0,Good,65,Moderate,20.655,-87.9372
101,7035,57,Moderate,1,Good,27,Good,0,Good,57,Moderate,18.5036,-88.3053
101,7036,46,Good,1,Good,11,Good,3,Good,46,Good,17.655,-99.674
101,7037,204,Very Unhealthy,3,Good,10,Good,15,Good,204,Very Unhealthy,19.4167,-98.9
101,7038,269,Very Unhealthy,3,Good,13,Good,16,Good,269,Very Unhealthy,19.55,-98.9
101,7039,64,Moderate,1,Good,31,Good,1,Good,64,Moderate,28.6353,-106.0889
101,7040,72,Moderate,2,Good,4,Good,5,Good,72,Moderate,17.55,-99.5
101,7041,51,Moderate,1,Good,21,Good,2,Good,51,Moderate,21.9833,-99.0167
101,7042,180,Unhealthy,5,Good,5,Good,19,Good,180,Unhealthy,19.6333,-99.0931
101,7043,111,Unhealthy for Sensitive Groups,3,Good,7,Good,7,Good,111,Unhealthy for Sensitive Groups,19.4522,-96.9614
101,7044,38,Good,1,Good,8,Good,3,Good,38,Good,19.2433,-103.7247
101,7045,142,Unhealthy for Sensitive Groups,2,Good,13,Good,3,Good,142,Unhealthy for Sensitive Groups,18.2801,-93.2018
101,7046,56,Moderate,1,Good,11,Good,3,Good,56,Moderate,7.6667,126.0833
101,7046,56,Moderate,1,Good,11,Good,3,Good,56,Moderate,21.2389,-104.9
101,7047,190,Unhealthy,1,Good,35,Good,3,Good,190,Unhealthy,19.3333,-98.1667
101,7048,50,Good,1,Good,12,Good,4,Good,50,Good,20.483,-100.933
101,7049,88,Moderate,2,Good,21,Good,4,Good,88,Moderate,18.3667,-95.8
101,7050,166,Unhealthy,3,Good,11,Good,14,Good,166,Unhealthy,19.7756,-99.2056
101,7051,30,Good,0,Good,25,Good,0,Good,30,Good,20.5104,-86.9493
101,7052,154,Unhealthy,4,Good,0,Good,14,Good,154,Unhealthy,18.8167,-98.95
101,7053,194,Unhealthy,5,Good,6,Good,26,Good,194,Unhealthy,18.9186,-99.2342
101,7054,42,Good,1,Good,8,Good,4,Good,42,Good,20.4667,-102.15
101,7055,72,Moderate,1,Good,33,Good,0,Good,72,Moderate,28.1931,-105.4717
101,7056,45,Good,1,Good,21,Good,3,Good,45,Good,28.7125,-100.484
101,7057,189,Unhealthy,5,Good,4,Good,21,Good,189,Unhealthy,19.6097,-99.06
101,7058,73,Moderate,2,Good,1,Good,8,Good,73,Moderate,20.7754,-103.6935
101,7058,73,Moderate,2,Good,1,Good,8,Good,73,Moderate,20.2167,-98.9167
101,7059,83,Moderate,2,Good,14,Good,3,Good,83,Moderate,26.4214,-108.62
101,7060,110,Unhealthy for Sensitive Groups,2,Good,11,Good,3,Good,110,Unhealthy for Sensitive Groups,22.9922,-105.8572
101,7060,110,Unhealthy for Sensitive Groups,2,Good,11,Good,3,Good,110,Unhealthy for Sensitive Groups,13.5,-89.0333
101,7061,58,Moderate,1,Good,28,Good,0,Good,58,Moderate,23.7823,-105.3585
101,7062,88,Moderate,2,Good,12,Good,3,Good,88,Moderate,-26.4,-54.6333
101,7062,88,Moderate,2,Good,12,Good,3,Good,88,Moderate,-24.52,-48.1081
101,7062,88,Moderate,2,Good,12,Good,3,Good,88,Moderate,-23.7869,-54.2839
101,7063,162,Unhealthy,5,Good,0,Good,15,Good,162,Unhealthy,17.7446,-91.7651
101,7063,162,Unhealthy,5,Good,0,Good,15,Good,162,Unhealthy,19.65,-98.55
101,7063,162,Unhealthy,5,Good,0,Good,15,Good,162,Unhealthy,16.5,-92.8667
101,7064,56,Moderate,1,Good,30,Good,1,Good,56,Moderate,27.9617,-110.8125
101,7065,30,Good,0,Good,30,Good,2,Good,3,Good,31.8578,-116.6058
101,7065,30,Good,0,Good,30,Good,2,Good,3,Good,-34.8644,-57.9103
101,7066,51,Moderate,1,Good,18,Good,1,Good,51,Moderate,22.9822,-105.7031
101,7067,40,Good,1,Good,28,Good,0,Good,40,Good,20.6667,-99.8833
101,7068,86,Moderate,1,Good,25,Good,0,Good,86,Moderate,19.5786,-88.0453
101,7069,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,23.175,-102.8675
101,7070,106,Unhealthy for Sensitive Groups,3,Good,20,Good,4,Good,106,Unhealthy for Sensitive Groups,26.926,-101.449
101,7070,106,Unhealthy for Sensitive Groups,3,Good,20,Good,4,Good,106,Unhealthy for Sensitive Groups,18.5336,-92.6469
101,7070,106,Unhealthy for Sensitive Groups,3,Good,20,Good,4,Good,106,Unhealthy for Sensitive Groups,-31.4278,-62.0619
101,7071,57,Moderate,1,Good,21,Good,1,Good,57,Moderate,30.5822,-87.2906
101,7072,28,Good,1,Good,16,Good,2,Good,28,Good,25.6775,-100.2597
101,7072,28,Good,1,Good,16,Good,2,Good,28,Good,22.7528,-102.5078
101,7072,28,Good,1,Good,16,Good,2,Good,28,Good,9.9494,-84.0512
101,7072,28,Good,1,Good,16,Good,2,Good,28,Good,0.38,6.6381
101,7072,28,Good,1,Good,16,Good,2,Good,28,Good,2.025,-75.7572
101,7072,28,Good,1,Good,16,Good,2,Good,28,Good,-6.7869,-43.5689
101,7073,50,Good,1,Good,32,Good,0,Good,50,Good,19.2833,-97.3333
101,7074,41,Good,1,Good,17,Good,3,Good,41,Good,21.0178,-101.2567
101,7075,35,Good,1,Good,22,Good,1,Good,35,Good,25.5744,-108.4706
101,7076,48,Good,1,Good,22,Good,1,Good,48,Good,28.1667,-110.6667
101,7077,38,Good,0,Good,35,Good,0,Good,38,Good,27.9589,-114.0561
101,7078,80,Moderate,1,Good,26,Good,0,Good,80,Moderate,29.0989,-110.9542
101,7079,78,Moderate,1,Good,22,Good,0,Good,78,Moderate,26.109,-98.2464
101,7080,168,Unhealthy,3,Good,7,Good,9,Good,168,Unhealthy,19.3133,-97.9228
101,7081,58,Moderate,1,Good,25,Good,1,Good,58,Moderate,26.8275,-109.6422
101,7082,95,Moderate,3,Good,8,Good,11,Good,95,Moderate,19.1489,-96.9661
101,7083,183,Unhealthy,4,Good,4,Good,10,Good,183,Unhealthy,20.1767,-98.0528
101,7084,156,Unhealthy,2,Good,4,Good,12,Good,156,Unhealthy,19.1594,-98.4073
101,7085,167,Unhealthy,5,Good,5,Good,19,Good,167,Unhealthy,19.3611,-99.3508
101,7086,98,Moderate,4,Good,9,Good,8,Good,98,Moderate,15.1,-92.5333
101,7087,142,Unhealthy for Sensitive Groups,2,Good,10,Good,9,Good,142,Unhealthy for Sensitive Groups,20.6667,-101.35
101,7088,81,Moderate,2,Good,26,Good,3,Good,81,Moderate,18.0292,-95.5264
101,7089,50,Good,1,Good,31,Good,0,Good,50,Good,20.4861,-99.2589
101,7090,54,Moderate,2,Good,10,Good,2,Good,54,Moderate,16.8167,-92.9167
101,7091,321,Hazardous,5,Good,6,Good,21,Good,321,Hazardous,19.3186,-98.8822
101,7092,40,Good,1,Good,22,Good,0,Good,40,Good,20.9314,-89.0178
101,7093,56,Moderate,1,Good,16,Good,4,Good,56,Moderate,20.2944,-102.7097
101,7094,130,Unhealthy for Sensitive Groups,3,Good,27,Good,3,Good,130,Unhealthy for Sensitive Groups,14.1,-89.75
101,7095,95,Moderate,2,Good,9,Good,9,Good,95,Moderate,19.9519,-99.5328
101,7095,95,Moderate,2,Good,9,Good,9,Good,95,Moderate,19.6113,-96.9224
101,7096,61,Moderate,1,Good,17,Good,3,Good,61,Moderate,8.3333,123.8333
101,7097,153,Unhealthy,2,Good,36,Good,4,Good,153,Unhealthy,18.8833,-99.1667
101,7098,50,Good,1,Good,16,Good,2,Good,50,Good,20.2861,-103.43
101,7099,81,Moderate,1,Good,29,Good,0,Good,81,Moderate,24.291,-103.394
101,7100,163,Unhealthy,2,Good,8,Good,14,Good,163,Unhealthy,19.0997,-98.8792
101,7101,59,Moderate,1,Good,8,Good,6,Good,59,Moderate,20.65,-101.0
101,7102,37,Good,1,Good,8,Good,3,Good,37,Good,20.2833,-102.5667
101,7103,108,Unhealthy for Sensitive Groups,4,Good,5,Good,10,Good,108,Unhealthy for Sensitive Groups,15.7792,-86.7931
101,7104,35,Good,1,Good,14,Good,1,Good,35,Good,23.9214,-106.8919
101,7104,35,Good,1,Good,14,Good,1,Good,35,Good,-32.8281,-71.1761
101,7104,35,Good,1,Good,14,Good,1,Good,35,Good,1.6047,-76.9742
101,7104,35,Good,1,Good,14,Good,1,Good,35,Good,11.0845,-85.6436
101,7105,52,Moderate,1,Good,6,Good,5,Good,52,Moderate,20.3333,-102.0167
101,7106,119,Unhealthy for Sensitive Groups,2,Good,20,Good,2,Good,119,Unhealthy for Sensitive Groups,27.5625,-99.4874
101,7106,119,Unhealthy for Sensitive Groups,2,Good,20,Good,2,Good,119,Unhealthy for Sensitive Groups,43.4144,-3.41
101,7107,61,Moderate,1,Good,8,Good,4,Good,61,Moderate,16.3667,-91.7333
101,7108,47,Good,1,Good,24,Good,0,Good,47,Good,16.3667,-92.35
101,7108,47,Good,1,Good,24,Good,0,Good,47,Good,-32.4833,-61.5833
101,7109,50,Good,1,Good,14,Good,3,Good,50,Good,10.7808,122.3894
101,7110,126,Unhealthy for Sensitive Groups,3,Good,8,Good,15,Good,126,Unhealthy for Sensitive Groups,19.2847,-99.5119
101,7110,126,Unhealthy for Sensitive Groups,3,Good,8,Good,15,Good,126,Unhealthy for Sensitive Groups,19.8,-90.6
101,7111,52,Moderate,1,Good,24,Good,0,Good,52,Moderate,24.8597,-99.5647
101,7111,52,Moderate,1,Good,24,Good,0,Good,52,Moderate,-35.85,-71.6
101,7111,52,Moderate,1,Good,24,Good,0,Good,52,Moderate,38.0833,-3.6333
101,7111,52,Moderate,1,Good,24,Good,0,Good,52,Moderate,1.35,-77.5333
101,7112,74,Moderate,1,Good,17,Good,2,Good,74,Moderate,25.7835,-108.9937
101,7113,165,Unhealthy,5,Good,6,Good,10,Good,165,Unhealthy,17.7667,-92.6
101,7114,73,Moderate,1,Good,18,Good,1,Good,73,Moderate,29.19,-108.1414
101,7114,73,Moderate,1,Good,18,Good,1,Good,73,Moderate,36.963,-120.0778
101,7115,58,Moderate,2,Good,1,Good,5,Good,58,Moderate,14.2,121.4333
101,7115,58,Moderate,2,Good,1,Good,5,Good,58,Moderate,20.9092,-103.9803
101,7115,58,Moderate,2,Good,1,Good,5,Good,58,Moderate,-35.0833,-57.5167
101,7115,58,Moderate,2,Good,1,Good,5,Good,58,Moderate,-13.2606,-64.0528
101,7116,71,Moderate,2,Good,8,Good,6,Good,71,Moderate,15.4411,-92.8916
101,7117,74,Moderate,1,Good,29,Good,1,Good,74,Moderate,25.533,-103.25
101,7118,29,Good,1,Good,19,Good,0,Good,29,Good,23.6528,-100.6444
101,7119,183,Unhealthy,4,Good,12,Good,16,Good,183,Unhealthy,19.7083,-99.1444
101,7120,32,Good,1,Good,27,Good,0,Good,32,Good,28.2722,-105.4819
101,7121,130,Unhealthy for Sensitive Groups,3,Good,11,Good,12,Good,130,Unhealthy for Sensitive Groups,19.2511,-99.6047
101,7122,37,Good,1,Good,21,Good,7,Good,37,Good,32.6633,-115.4678
101,7123,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,25.9773,-80.3351
101,7123,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,22.3375,-97.8694
101,7123,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,-38.2667,-57.8333
101,7124,105,Unhealthy for Sensitive Groups,3,Good,17,Good,8,Good,105,Unhealthy for Sensitive Groups,19.9333,-96.85
101,7125,64,Moderate,1,Good,22,Good,1,Good,64,Moderate,26.9103,-101.4222
101,7126,80,Moderate,1,Good,11,Good,2,Good,80,Moderate,25.1872,-99.8267
101,7127,85,Moderate,2,Good,23,Good,6,Good,85,Moderate,25.6667,-100.3
101,7127,85,Moderate,2,Good,23,Good,6,Good,85,Moderate,4.8783,-72.8972
101,7128,52,Moderate,1,Good,6,Good,4,Good,52,Moderate,19.7683,-101.1894
101,7129,72,Moderate,2,Good,12,Good,7,Good,72,Moderate,15.3632,-92.2477
